business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
nInabwjYRoTe8nc6X_dYkg,2011-11-18,apRnl5ZS2FvbehoqSuOTqg,1,"Sadly with new owners comes changes on menu.  My fav Barbecue chicken salad
no longer has a hint of the same taste. It should now be called flavor of tomato. 
 Also sad to find out that the most outstanding veggie sandwich now tastes like it comes from another country. Again not a single hint of similarity of same flavor. Im sure many people will love these new changes.  Yet, Im sad it's not the same. I woke up today dreaming about the old veggie sandwich! No joking!!!!!!!!!",review,LxgdyviWGbgvVp_L0DABpg,0,0,0
6nseTZb6WrGWcithRThfag,2009-09-14,jhQmEtAS-2m57ie0cVzMzg,4,"At first I was disappointed with Padre's menu.  I usually get tacos, rice, and beans, and they only had soft tacos.  But then I ventured out and got this amazing beef burrito that came with rice and beans.  Really glad I tried it.

I was also pleased to see that they had Sol beer on the menu.  It is my favorite Mexican cerveza, and I usually can't find it in restaurants.",review,NWbiPd4AhbIKjep_vgasog,0,0,0
xsSnuGCCJD4OgWnOZ0zB4A,2010-02-14,0_4XOZ-O239bx04chvU_ug,4,"Wings are not my favorite type of food, and I find most ""wing bars"" to be about the same. So when the East Valley Friday Night (#EVFN) Tweetup headed here I didn't have high hopes.

The wings were good, the beer was even better. I was honestly impressed by the excellent selection on tap, including some crazy stuff I had never head of before.  It satisfies both the Pickiest Vegetarian and Pickiest Beer Snob I know, so is on my list of places to take just about anyone to relax and have a good time.",review,Znu5KKqytHfmjbXfQo3f4Q,0,0,0
rLv5DPLnO67TCHIbbBWYPA,2012-11-13,G-aG9nPvovalTDJAFqZNPQ,2,"I am from NYC and have been in Phoenix for a few months! This Native NY'er is within walking distance from my hotel. I've been going their for about two months on Friday and Saturday nights for food, drinks and the karaoke. The food was OK, the drinks specials were good and the service was also good. The problem is that when a confrontation erupted at the bar the staff did not respond quilckly to notify the police. So, I ended up geting injured and when I asked them to call the police the did not, I had to. And after the episode they said they hoped It would not affect me not coming back again! Not even a comp or something! Just an I'm sorry what happened! I will not be returning at all. I looked over my nine charges on my statements and seen I had spent over $300 their. There loss!",review,oanHCNCLByQdW_TIgJKzjg,0,0,1
fRCZktDIBu9-uJ1wOYB3bA,2011-12-24,2mNEeGfjmHVt5tRh58Awxw,3,"Tip:  If you know how to play poker...go sit at a poker table, and order the fried rice.  You get your meal for half price while playing poker.

The filet mignon fried rice(ask for it rare and it will come out medium) is excellent!",review,FgkmsIAmA3uKx5bLNkXF9A,0,0,0
j0mNAIzwRH1QHTuMQaYX1g,2012-02-15,4n23hhnN38BXQna8DynvWQ,2,"So I am an occasional shopper here at this market.. for a few reasons: we love their in-house made corn tortillas; they have a good selection of mexican treats (Bimbo breads and coconut bars) and if I'm buying conventional produce, their prices can't be beat.  Also, their pan Bolillo is really good and cheap and their cakes (3 Leches) are pretty damn good.

OK, so here is where the minus comes in.. the BIG minus.
My husband and I used to go occasionally for breakfast (I'd usually order simple, straightforward things like carne asada tacos.. don't get much simpler than meat in a corn tortilla).. well, the last time we did this, I found my meat... ready?... wait for it... to be the color blue and purple.  I had brown meat, but I had pieces of it that were blue and purple... no effin' joke.  I thought it was a trick of the eye, but I closely examined it and ... sho'nuff, that shit was blue and purple.  I immediately threw away my dish and never have I since ordered meat from their kitchen side.

That being said, I've also become more cautious in buying meats here... not to sound like a snob, but you bet I'm not buying my next cut of beef here!  I'm cool with their breads and their cakes and tortillas and such, but if it comes to meat, I'm out the door.

I much prefer Pro's Ranch Market - the REAL Ranch Market.",review,A99dyhEqcd_yXKPfBWeZHA,0,1,2
oXKPSI-RUqOvmuSCh_DEQQ,2012-05-19,xHg82RqrCuNCUIColUmzfA,4,"I'm from California and every time I visit Arizona I have to make a stop here. The ambiance is very nice and classy and located in a great/fun area. The bar and drinks are great and the food is fantastic. Like i said, I'm from California and live in the Bay Area, so I thought I knew what great seafood was - wrong! Who knew that the desert had better (well almost better) seafood than San Francisco or Monterey Bay?  

I had the Vanilla Battered Sole with Gorgonzola Mac & Cheese - Amazing! Never tasted anything like that - I recommend that this place be the first stop to anybody looking for a fun night out.",review,ZJ6MUaj6z5Hgtnxzu-QG5A,0,1,0
-AAig9FG0s8gYE4f8GfowQ,2010-12-14,eX2xmJE_yRxEw0MK-sjxDQ,5,"The mozzarella tomato and basil sandwich is the BEST sandwich in Phoenix, hands down. If you haven't been to Pane Bianco you are truly missing out.",review,iI7NSXGiUoY9sPdAUE8J0w,0,0,0
6nseTZb6WrGWcithRThfag,2011-07-19,sfiGruMcgQigquvfOyrdPg,3,"I've had this groupon for Padre's that had been burning a hole in my pocket for a long time! Finally as it neared expiration date I ventured into Phoenix to try it out. It's a cute little restaurant with a really cool red door!

FYI - there's a check-in deal here! $.01 margarita! Mmhmm you saw that right! Certainly not the best I have had by any means but you can't really go wrong for that price right?

After ordering our drinks we decided to splurge on an appetizer so we started out with the Queso Fundido. I was so excited about it because hey it should be all about the cheese and as a Wisconsin boy, I'm all about it! Unfortunately it was more about the spinach and not so much about the queso - it tasted really good, just missing a lot of the main ingredient in my opinion...

He ordered the Mexico City Fajitas! Really well cooked chicken, with the right amount of everything! Super good! I ordered the Pollo Rellano. The chicken (as in the previous dish) was really well cooked but was lacking on the stuffed part. So it was good - just nothing wow worthy. My dish came with side of guajillo mashed potatoes - which look like a pile of mashed sweet potatoes - I personally wasn't a huge fan of the taste but as usual I'll finish my plate anyway :)

The service was pretty good, it was just a very laid back environment, which I wasn't really expecting for some reason.

I'm not dying to go back by any means but if someone wanted to try it out I would go again!",review,BpixBbjot5Wl8brVj5hT-Q,0,0,0
WV2UObiT3EknPaAvo1GVYg,2010-01-15,9XwL2ENfB_1wS2xXrZgMwg,1,This place is closed.  Good riddance.,review,bkRfY8jHdFxf7k8vLX4buA,0,0,0
Bc4DoKgrKCtCuN-0O5He3A,2011-06-19,V_KiwceE5IUmlEv4GCoXgQ,5,Was looking for something refreshing for a nightcap on a hot Scottsdale night. You will not be disappointed. The sorbet was really tasty and refreshing.,review,_Ng6CqgQbZJ3c9ZhWGCu_A,1,1,0
XhdMiSn0b3O929YpjVBMHw,2009-04-01,WWIDk0nUo4H2nROGeVHE7g,4,"I love a place that lets me do whatever I want. I can go to this place and scarf down a whole bunch of pretty good tasting frozen yogurt for 160 some-odd calories. I can pig out on Thrifty Brand Ice Cream - oh joy! I can pretend I am in Hawaii and have shave-ice (snow cones to mainlanders). I can get a puppy cup of frozen yogurt for my dog. How COOL is THAT??? I can get quarts of stuff to bring home. AND - here's the big one....the people are actually really, really nice! Okay - I've read the other reviews - the frozen yogurt is good - nothing that will drive you to ecstacy - but good enough to hit that ""I need something cold and frozen"" spot. My dog loves the lo-cal treat. So, depending on the Length of my hike, it is yogurt, ice cream, sometimes both......you get double punches on Wednesday and the puppy cup is free if you bring your puppy.",review,DvQ09Ieg_d_PgrAdQy71Qw,1,2,1
r4AG1WXCRWkZKQctrcy9FA,2009-03-08,xwtg_u6SUTwo7n9smSJaHw,5,"still a big fan, wonderful pizza!!!
-- Remember to join their birthday club!!!-",review,DnwHp_A92KvllfaUIdFraw,0,0,0
QzXFdjIbFRGhzL83goPPLA,2012-08-01,BJ29byDvNAvqsAdlQngeYw,3,The best thing was the dessert. Shrimp was alright. Nothing to write home about. Wesabi chicken was lacking.,review,7WO1DSyx-0FP0cBkaCISAA,1,1,1
jJhNOhuGpIsJX5SEUFFWYQ,2012-12-27,tPgHu1UT0ZW23vVKuC5y7g,5,"You like hotdogs?  Motor (thats me) says get in your Mommy's oldsmobuick and get over to TEDS!  AND you sissys that like ""sonoran"" style dogs talking smack about Teds, go back to Tucson and eat your fru fru pineapple topped dogs with peanut butter.   This is old style, 4th of July chargrilled hotdogs and hamburgers.  Makes my mouth water.  Ok so visualize and taste this in your mind.  First the juicy hamburgers that have the hardwood charcoal taste that makes your mouth water.  The crispy ice berg lettuce, juicy tomato and onion make this a purist burger lover's dream.  Real good home made taste.   So now act you like you always do on the 4th of July and get an all beef hotdog.  First a warning.  You will crave their hotdogs after you eat em.  The crispy plump skin that cracks in your mouth and the taste is like when you were a kid and watching the fire works on the fourth.  Add the spicy brown mustard with their ketchup ""hot sauce"" and buddy you got yourself dilemma.  The dilemma you ask? Is do you order one more hotdog cause they are soooo goood!  Try the Italian for a spicy dog.  Don't start with me on the fries and onion rings.  Just make sure you wear your fat pants.  Motor out and going back for another dog.",review,ehtcnF3Ebvq23p107LcsuA,1,1,1
_1QQZuf4zZOyFCvXc0o6Vg,2008-06-24,pDcWm7nc4_bt-_Y0o2MK6g,5,"i have 2 words for you: passive. active. dividing the dog park into sections based on tempermant isn't smart, it's f'n brilliant. 
2 gates upon entrance and exit safe it up so i have no worries that my shelter dog will hit the streets again. 
this dog park is clean, the people are friendly and so are the dogs. finally, a place where we can all get along.",review,yAy_yq9pcp4YiotWEsTOpQ,7,9,5
yc5AH9H71xJidA_J2mChLA,2007-09-09,uwGWwL5FLlNZUdokJlVbYQ,4,"This place is right up my alley.

Smithwick's on tap- check
Awesome fish & chips (award-winning for a good reason)- check
Good pub vibe accompanied by live music- check
A nice soccer following (the unofficial bar for Glasgow Celtic supporters- not my club, but good enough)- check

I'll go with 4 & 1/4 stars.",review,4zinPJ38-WxjPPomn7CPAQ,2,1,0
QSCeI8HdUluG-YmbDWo-fw,2012-03-19,8skcfVFQq5S3FyS4Ew6q2w,5,"I've ordered pizza and wings three times and the have consistently created perfection, seriously.",review,r2j-1IIRt9-cxT8z0sPr3g,0,0,0
1QxI2IP3XfndDAY8nyZVPg,2010-09-21,h4oJEDoK6LWyFwAf2GyNPw,3,"I've grown to like Apple, though I've always thought their products were priced on the rich side.  When we lived in Seattle there was a Microsoft bias, but a large group of us all had Apple iPhones.  And that is a key part to the Apple story.  You buy the iPhone and then the next thing you know, you're looking at iPads.  

The Genius Bar is fun and very helpful when things go wrong; like when my new phone duplicating one calendar entry 341 times.  I had to bring in my Win-Tel PC into the Genius Bar and in the end we had to delete MobileMe to fix it.   But, absolutely great, GREAT customer service!!!

I love my new iPhone 4, and I've had Blackberries for 14 years!  Maybe when they add FaceTime to the iPads, I'll belly up to the Genius Bar.",review,1BW2HC851fJKPfJeQxjkTA,1,1,0
